if_symptom,then_suggest,support,confidence,lift
"knee_l_exam_tenderness_knee, knee_r_duration_val, urine_normal","knee_l_duration_val, knee_r_exam_tenderness_knee",0.13286713286713286,0.9047619047619048,4.976190476190476
"knee_l_duration_val, surgery_other, medication_ongoing, knee_l_morning_stiffness","knee_present, knee_r_morning_stiffness",0.1048951048951049,0.9375,4.965277777777778
"knee_r_exam_tenderness_knee, medication_ongoing, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val, knee_present, tongue_sama",0.1048951048951049,0.8333333333333333,4.965277777777777
"knee_r_duration_val, sex_female, knee_l_exam_rom",knee_r_exam_rom,0.1258741258741259,0.9,4.95
"knee_l_exam_creps_left, knee_r_duration_val, sex_female, knee_present","knee_r_exam_creps_right, knee_l_duration_val, knee_l_exam_tenderness_knee",0.13286713286713286,0.8636363636363635,4.9399999999999995
"knee_r_exam_creps_right, sex_female, knee_l_exam_rom, knee_r_exam_rom","knee_l_exam_creps_left, knee_l_duration_val, knee_r_duration_val, knee_present",0.1048951048951049,1.0,4.931034482758621
"medication_ongoing, knee_present, knee_r_exam_rom","knee_r_duration_val, knee_l_exam_rom",0.13286713286713286,0.8260869565217391,4.922101449275362
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing","tongue_sama, knee_l_exam_creps_left, knee_r_duration_val",0.11888111888111888,0.8947368421052632,4.921052631578947
"knee_r_exam_creps_right, knee_present, knee_r_exam_rom","knee_l_exam_creps_left, knee_l_exam_rom",0.1258741258741259,0.8571428571428572,4.902857142857143
"knee_l_exam_creps_left, knee_r_duration_val, urine_normal, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_r_exam_tenderness_knee",0.11188811188811189,0.8888888888888888,4.888888888888888
knee_l_morning_stiffness_duration,"knee_l_duration_val, knee_r_duration_val, knee_l_morning_stiffness, knee_present",0.1258741258741259,0.8181818181818182,4.875
"medication_ongoing, knee_present, knee_l_exam_creps_left, knee_r_duration_val, sex_female","knee_r_exam_creps_right, knee_l_duration_val, knee_l_exam_tenderness_knee",0.11888111888111888,0.85,4.862
knee_l_diag_oa_knee,"medication_ongoing, knee_r_diag_oa_knee",0.15384615384615385,0.8148148148148149,4.854938271604938
"medication_ongoing, knee_r_diag_oa_knee, knee_present",knee_l_diag_oa_knee,0.15384615384615385,0.9166666666666666,4.854938271604938
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing, knee_present, knee_l_exam_creps_left, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, tongue_sama, knee_r_duration_val",0.1048951048951049,0.8823529411764706,4.852941176470588
"medication_ongoing, knee_r_morning_stiffness","knee_l_duration_val, knee_l_morning_stiffness, knee_present",0.15384615384615385,0.8800000000000001,4.840000000000001
"knee_l_duration_val, knee_l_morning_stiffness, knee_present","medication_ongoing, knee_r_morning_stiffness",0.15384615384615385,0.8461538461538461,4.84
"knee_r_duration_val, sex_female, knee_r_exam_rom","knee_l_duration_val, knee_present, knee_l_exam_rom",0.1258741258741259,0.9473684210526316,4.838345864661655
"knee_r_exam_creps_right, knee_r_exam_rom","knee_r_duration_val, knee_l_exam_rom",0.11888111888111888,0.8095238095238095,4.823412698412699
"medication_ongoing, knee_present, knee_r_exam_rom, knee_r_duration_val, sex_female","knee_l_duration_val, knee_l_exam_rom",0.11888111888111888,0.9444444444444443,4.823412698412698
"knee_r_exam_creps_right, medication_ongoing, knee_present, knee_l_exam_rom","knee_l_exam_creps_left, knee_l_duration_val, sex_female",0.11188811188811189,0.8421052631578948,4.8168421052631585
knee_l_morning_stiffness_duration,knee_r_morning_stiffness,0.13986013986013987,0.9090909090909091,4.814814814814815
knee_r_exam_rom,"knee_r_duration_val, knee_present, knee_l_exam_rom",0.14685314685314685,0.8076923076923076,4.812499999999999
"knee_r_duration_val, knee_l_exam_rom","knee_present, knee_r_exam_rom",0.14685314685314685,0.8749999999999999,4.812499999999999
"knee_r_exam_creps_right, knee_l_duration_val, gas, tongue_sama","knee_l_exam_creps_left, medication_ongoing, knee_r_duration_val",0.11188811188811189,0.9411764705882353,4.80672268907563
"tongue_sama, knee_l_duration_val, medication_ongoing, knee_l_morning_stiffness",knee_r_morning_stiffness,0.13286713286713286,0.9047619047619048,4.791887125220459
"knee_l_exam_tenderness_knee, sex_female, knee_present, knee_r_exam_rom","knee_l_duration_val, knee_l_exam_rom",0.1048951048951049,0.9375,4.787946428571429
"knee_l_duration_val, knee_r_duration_val, knee_l_exam_rom","knee_present, knee_r_exam_rom",0.13986013986013987,0.8695652173913044,4.782608695652174
"knee_l_morning_stiffness_duration, urine_normal","medication_ongoing, knee_l_morning_stiffness, knee_present",0.1048951048951049,1.0,4.766666666666667
"knee_l_duration_val, medication_ongoing, knee_present, knee_r_exam_creps_right, tongue_sama, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_tenderness_knee, knee_r_duration_val",0.1048951048951049,0.8333333333333333,4.766666666666667
"tongue_sama, knee_r_diag_oa_knee",knee_l_diag_oa_knee,0.1258741258741259,0.9,4.766666666666667
"medication_ongoing, knee_l_morning_stiffness_duration","knee_l_duration_val, knee_l_morning_stiffness",0.13286713286713286,0.8636363636363635,4.749999999999999
"knee_r_exam_creps_right, knee_r_diag_oa_knee, knee_present",knee_l_diag_oa_knee,0.11888111888111888,0.8947368421052632,4.73879142300195
"knee_l_duration_val, knee_r_morning_stiffness","tongue_sama, medication_ongoing, knee_l_morning_stiffness",0.13286713286713286,0.8260869565217391,4.725217391304348
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present, knee_l_exam_rom",knee_r_exam_rom,0.1258741258741259,0.8571428571428572,4.714285714285714
"knee_l_exam_creps_left, medication_ongoing, knee_present, knee_l_diag_oa_knee",knee_r_diag_oa_knee,0.11188811188811189,0.8888888888888888,4.707818930041152
knee_r_morning_stiffness,"knee_l_duration_val, knee_l_morning_stiffness",0.16083916083916083,0.8518518518518519,4.685185185185185
"knee_l_duration_val, knee_l_morning_stiffness",knee_r_morning_stiffness,0.16083916083916083,0.8846153846153846,4.685185185185185
"knee_l_duration_val, knee_r_exam_tenderness_knee, sex_female","knee_l_exam_tenderness_knee, knee_r_duration_val",0.13286713286713286,0.95,4.68448275862069
"medication_ongoing, knee_l_morning_stiffness_duration, knee_present, knee_r_morning_stiffness_duration, knee_r_morning_stiffness","knee_l_duration_val, knee_l_morning_stiffness",0.11888111888111888,0.85,4.675
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_exam_rom","sex_female, knee_l_exam_rom",0.1048951048951049,0.8823529411764706,4.673202614379085
"knee_r_exam_tenderness_knee, knee_present, knee_l_exam_rom","knee_l_exam_tenderness_knee, knee_r_duration_val",0.1258741258741259,0.9473684210526316,4.671506352087115
"knee_l_duration_val, medication_ongoing, knee_l_morning_stiffness, knee_present",knee_r_morning_stiffness,0.15384615384615385,0.8800000000000001,4.660740740740741
knee_r_morning_stiffness,"knee_l_duration_val, medication_ongoing, knee_l_morning_stiffness",0.15384615384615385,0.8148148148148149,4.660740740740741
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing, knee_present, sex_female","knee_l_exam_tenderness_knee, knee_r_duration_val",0.11888111888111888,0.9444444444444443,4.657088122605364
"knee_l_exam_creps_left, knee_r_duration_val, sex_female","knee_r_exam_creps_right, knee_l_duration_val, medication_ongoing, knee_present",0.13986013986013987,0.9090909090909091,4.642857142857142
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee, sex_female","knee_l_exam_tenderness_knee, knee_r_duration_val",0.11188811188811189,0.9411764705882353,4.640973630831644
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, gas, knee_present","tongue_sama, knee_l_exam_creps_left, knee_r_duration_val",0.11188811188811189,0.8421052631578948,4.631578947368421
"tongue_sama, knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present","knee_r_exam_creps_right, knee_l_exam_tenderness_knee, knee_r_duration_val",0.11888111888111888,0.8095238095238095,4.630476190476191
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_diag_oa_knee, knee_present","knee_r_exam_creps_right, medication_ongoing, knee_r_duration_val",0.1048951048951049,0.9375,4.622844827586207
"knee_r_exam_tenderness_knee, knee_l_exam_swelling_non_pitting, knee_r_exam_swelling_non_pitting","tongue_sama, knee_l_exam_tenderness_knee, knee_present",0.1048951048951049,1.0,4.612903225806452
"knee_l_duration_val, knee_r_duration_val, knee_r_morning_stiffness","tongue_sama, knee_l_morning_stiffness",0.13986013986013987,0.8695652173913044,4.60547504025765
"knee_l_duration_val, surgery_other_duration_days","surgery_other, knee_r_duration_val, knee_present",0.1258741258741259,0.9,4.5964285714285715
"knee_present, urine_normal, knee_r_morning_stiffness","knee_l_duration_val, knee_l_morning_stiffness",0.1048951048951049,0.8333333333333333,4.583333333333333
"knee_l_duration_val, medication_ongoing, knee_present, knee_r_morning_stiffness","tongue_sama, knee_l_morning_stiffness",0.13286713286713286,0.8636363636363635,4.5740740740740735
"knee_r_exam_tenderness_knee, knee_l_exam_rom","knee_l_duration_val, knee_r_duration_val, knee_present, knee_l_exam_tenderness_knee",0.11888111888111888,0.8947368421052632,4.569548872180451
"knee_r_duration_val, knee_r_morning_stiffness","medication_ongoing, knee_l_morning_stiffness",0.15384615384615385,0.9565217391304349,4.5594202898550735
"knee_l_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_r_duration_val",0.16783216783216784,0.9230769230769231,4.551724137931035
"knee_l_exam_tenderness_knee, knee_r_duration_val","knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present",0.16783216783216784,0.8275862068965518,4.551724137931035
"knee_r_exam_creps_right, knee_r_duration_val, sex_female","knee_l_exam_creps_left, knee_l_duration_val, knee_present, knee_l_exam_tenderness_knee",0.13286713286713286,0.8260869565217391,4.543478260869565
"urine_normal, knee_l_diag_oa_knee",knee_r_diag_oa_knee,0.1258741258741259,0.8571428571428572,4.53968253968254
"knee_l_exam_creps_left, knee_l_duration_val, medication_ongoing, knee_l_exam_rom","knee_r_exam_creps_right, sex_female",0.11188811188811189,0.8888888888888888,4.5396825396825395
"tongue_sama, knee_r_duration_val, knee_present, knee_r_morning_stiffness","medication_ongoing, knee_l_morning_stiffness",0.13286713286713286,0.95,4.528333333333333
knee_l_diag_oa_knee,knee_r_diag_oa_knee,0.16083916083916083,0.8518518518518519,4.5116598079561046
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_r_exam_creps_right, tongue_sama, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, medication_ongoing, knee_r_duration_val, knee_present",0.1048951048951049,0.8823529411764706,4.506302521008403
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing","knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present",0.14685314685314685,0.9130434782608696,4.50224887556222
"medication_ongoing, knee_present, urine_normal, knee_l_diag_oa_knee",knee_r_diag_oa_knee,0.11888111888111888,0.85,4.5018518518518515
"urine_normal, knee_r_morning_stiffness","medication_ongoing, knee_l_morning_stiffness, knee_present",0.11888111888111888,0.9444444444444443,4.5018518518518515
"medication_ongoing, knee_present, knee_l_morning_stiffness_duration","sex_female, knee_l_morning_stiffness",0.1258741258741259,0.8181818181818182,4.5
"knee_l_exam_creps_left, knee_r_exam_tenderness_knee, medication_ongoing, sex_female","knee_r_exam_creps_right, knee_l_exam_tenderness_knee, knee_present",0.11188811188811189,0.9411764705882353,4.486274509803922
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present",0.13986013986013987,0.9090909090909091,4.482758620689656
"knee_r_exam_creps_right, tongue_sama, knee_r_duration_val, sex_female","knee_l_exam_creps_left, knee_l_duration_val, knee_present",0.11188811188811189,1.0,4.46875
"knee_r_exam_tenderness_knee, knee_r_duration_val, sex_female, knee_l_exam_rom","knee_l_duration_val, knee_l_exam_tenderness_knee",0.1048951048951049,0.9375,4.46875
knee_l_morning_stiffness,"knee_present, knee_r_morning_stiffness",0.1888111888111888,0.84375,4.46875
"knee_r_exam_creps_right, knee_l_duration_val, tongue_sama","knee_l_exam_creps_left, medication_ongoing, knee_r_duration_val, knee_present",0.14685314685314685,0.8749999999999999,4.468749999999999
"tongue_sama, knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present","knee_l_exam_tenderness_knee, knee_r_duration_val",0.13286713286713286,0.9047619047619048,4.461412151067324
"medication_ongoing, sex_female, knee_present, knee_r_morning_stiffness","tongue_sama, knee_l_morning_stiffness",0.11188811188811189,0.8421052631578948,4.4600389863547765
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_rom","knee_l_duration_val, knee_r_exam_tenderness_knee",0.11888111888111888,0.8095238095238095,4.4523809523809526
"medication_ongoing, knee_present, knee_r_morning_stiffness","tongue_sama, knee_l_morning_stiffness",0.14685314685314685,0.84,4.448888888888889
"knee_l_duration_val, knee_r_exam_tenderness_knee","medication_ongoing, knee_r_duration_val, knee_l_exam_tenderness_knee",0.14685314685314685,0.8076923076923076,4.442307692307692
"knee_r_exam_creps_right, knee_r_duration_val, sex_female","knee_l_exam_creps_left, knee_l_duration_val, medication_ongoing, knee_present",0.13986013986013987,0.8695652173913044,4.440993788819876
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, urine_normal","knee_l_exam_creps_left, knee_l_duration_val, knee_r_duration_val",0.1258741258741259,0.9,4.437931034482759
"knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val, knee_present",0.16783216783216784,0.9600000000000001,4.428387096774194
"medication_ongoing, knee_l_morning_stiffness, nidra_disturbed",knee_r_morning_stiffness,0.1048951048951049,0.8333333333333333,4.41358024691358
knee_r_morning_stiffness,"medication_ongoing, knee_l_morning_stiffness, knee_present",0.17482517482517482,0.9259259259259259,4.41358024691358
"knee_l_exam_creps_left, knee_r_duration_val, urine_normal","knee_r_exam_creps_right, knee_l_duration_val",0.15384615384615385,0.9565217391304349,4.41234221598878
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present, knee_r_exam_creps_right, tongue_sama, knee_l_exam_creps_left","knee_l_exam_tenderness_knee, knee_r_duration_val",0.11888111888111888,0.8947368421052632,4.411978221415608
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, medication_ongoing, knee_r_duration_val",0.13286713286713286,0.8636363636363635,4.410714285714285
"knee_l_exam_creps_left, medication_ongoing, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val, knee_present",0.14685314685314685,0.9545454545454545,4.403225806451613
"knee_l_exam_creps_left, knee_r_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val, knee_present",0.13986013986013987,0.9523809523809524,4.3932411674347165
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee, urine_normal","knee_l_exam_tenderness_knee, knee_r_duration_val",0.11188811188811189,0.8888888888888888,4.383141762452107
"tongue_sama, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val, knee_present",0.13286713286713286,0.95,4.3822580645161295
"knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_rom","knee_r_exam_creps_right, knee_l_duration_val",0.1258741258741259,0.9473684210526316,4.3701188455008495
"medication_ongoing, knee_present, tongue_sama, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val",0.11888111888111888,0.9444444444444443,4.356630824372759
"tongue_sama, knee_r_morning_stiffness","medication_ongoing, knee_l_morning_stiffness",0.14685314685314685,0.9130434782608696,4.352173913043479
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing, knee_r_exam_creps_right, tongue_sama","knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present",0.1048951048951049,0.8823529411764706,4.350912778904665
"knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_rom, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val",0.11188811188811189,0.9411764705882353,4.341555977229602
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present, knee_r_exam_creps_right, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, medication_ongoing, knee_r_duration_val",0.11888111888111888,0.85,4.3410714285714285
"tongue_sama, knee_l_diag_oa_knee","knee_r_diag_oa_knee, knee_present",0.1258741258741259,0.8181818181818182,4.333333333333334
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing, knee_present, knee_l_exam_creps_left, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_r_duration_val",0.11888111888111888,1.0,4.333333333333333
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee, knee_r_duration_val","knee_r_exam_creps_right, knee_l_exam_tenderness_knee, knee_present",0.13986013986013987,0.9090909090909091,4.333333333333333
"knee_r_exam_tenderness_knee, medication_ongoing, tongue_sama, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_duration_val, knee_present",0.1048951048951049,0.9375,4.324596774193549
"sex_female, knee_r_morning_stiffness","medication_ongoing, knee_l_morning_stiffness, knee_present",0.13286713286713286,0.9047619047619048,4.3126984126984125
"knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_rom","knee_r_exam_creps_right, sex_female",0.11188811188811189,0.8421052631578948,4.3007518796992485
